age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19,2,18996,12,13,2,3,0,4,1,110,0,49,38,1
28,2,4944,8,10,2,2,0,4,1,0,0,39,1,1
22,2,1744,9,12,2,11,0,4,1,51,0,47,38,1
14,2,16566,9,12,2,3,0,4,1,0,0,49,38,1
24,2,25755,15,9,2,2,0,2,1,0,0,44,38,1
35,2,20044,6,4,2,13,0,4,1,0,0,44,38,1
22,2,20997,12,13,0,7,1,4,0,0,0,49,38,1
34,2,26636,12,13,4,9,1,4,1,117,0,39,38,1
31,2,5430,9,12,2,3,0,4,1,0,0,54,38,1
33,2,8071,15,9,2,2,0,4,1,0,0,49,38,1
29,5,17764,11,8,2,7,0,4,1,0,0,42,38,1
36,2,21666,9,12,0,11,1,4,0,106,0,42,38,1
54,4,8557,1,6,2,3,0,4,1,0,0,73,38,1
18,1,6465,12,13,2,9,0,4,1,0,50,39,38,1
31,0,925,9,12,2,0,0,4,1,0,0,47,38,1
36,2,4972,11,8,2,3,0,4,1,0,0,34,38,1
26,1,3658,12,13,2,9,0,4,1,0,0,44,38,1
21,2,13964,9,12,2,2,0,4,1,0,0,39,38,1
35,2,7183,9,12,2,3,0,4,1,0,0,39,38,1
13,2,18150,9,12,2,11,0,4,1,0,0,39,38,1
38,2,9216,11,8,2,2,0,4,1,0,0,49,38,1
22,4,23765,12,13,2,2,0,4,1,0,0,54,38,1
10,2,18568,11,8,2,0,0,4,1,69,0,39,38,1
21,2,20745,9,12,2,9,5,4,0,0,0,31,38,1
22,2,7668,9,12,4,3,1,4,1,0,0,49,38,1
24,2,16002,9,12,2,9,0,4,1,0,0,39,38,1
16,2,13958,9,12,2,0,5,4,0,0,50,39,38,1
40,0,2483,14,14,0,3,1,2,1,0,0,54,38,1
23,2,21777,7,11,2,12,0,4,1,0,0,39,38,1
38,2,12201,15,9,2,2,0,2,1,110,0,39,38,1
25,5,10478,11,8,4,10,1,4,1,0,0,39,38,1
28,2,9903,9,12,6,9,1,4,0,102,0,49,38,1
15,4,22080,15,9,2,3,0,4,1,0,0,34,38,1
36,2,2856,12,13,2,9,0,1,1,69,0,39,18,1
23,2,17794,15,9,2,6,0,4,1,0,0,39,38,1
34,2,9201,15,9,2,9,0,4,1,0,0,39,38,1
33,4,9964,11,8,0,3,1,4,0,120,0,34,38,1
23,2,9206,12,13,2,3,0,4,1,0,0,49,38,1
11,2,17580,9,12,2,11,0,4,1,0,0,39,38,1
45,4,4352,9,12,2,11,0,4,1,0,0,39,38,1
39,3,11078,11,8,2,11,0,4,1,0,0,49,38,1
28,3,13043,14,14,2,9,0,4,1,110,0,42,38,1
26,3,9983,9,12,2,11,0,4,1,0,0,59,38,1
29,3,6393,12,13,2,3,5,4,0,0,0,49,38,1
41,2,5128,15,9,2,2,0,4,1,0,0,39,38,1
33,2,3853,11,8,2,2,0,4,1,110,0,49,38,1
40,5,24053,15,9,2,9,0,1,1,96,0,73,38,1
16,4,22223,9,12,2,9,0,2,1,0,0,24,38,1
28,1,2476,12,13,2,9,0,4,1,0,0,36,38,1
24,1,17960,12,13,2,9,0,4,1,0,0,54,38,1
43,4,16165,11,8,4,3,1,2,1,0,87,49,38,1
30,3,4393,11,8,2,3,0,4,1,0,0,78,38,1
32,1,25484,8,10,2,2,0,4,1,0,0,39,38,1
22,0,13559,15,9,0,0,1,4,1,0,0,39,38,1
18,2,5535,9,12,6,9,4,4,0,0,0,31,38,1
16,5,9547,10,15,2,9,0,1,1,0,0,49,18,1
22,2,7599,11,8,0,0,1,4,1,102,0,39,38,1
25,2,20130,15,9,2,2,0,4,1,0,0,49,38,1
33,2,591,11,8,2,2,0,4,1,0,0,39,38,1
37,2,3656,11,8,2,13,0,4,1,0,0,39,38,1
39,2,21872,15,9,2,0,5,4,0,0,0,34,38,1
39,2,10215,9,12,2,3,0,4,1,0,51,54,38,1
20,2,20966,15,9,0,0,4,4,0,116,0,24,38,1
35,1,12235,9,12,2,10,0,4,1,0,0,39,38,1
27,2,10518,9,12,2,11,0,4,1,0,0,59,38,1
23,2,17783,9,12,2,9,0,4,1,0,0,59,38,1
29,2,15884,15,9,2,0,5,4,0,0,0,39,38,1
11,2,6326,9,12,2,11,0,4,1,96,0,39,38,1
23,2,18430,11,8,2,9,0,4,1,0,0,39,38,1
30,2,20615,9,12,2,3,0,4,1,110,0,49,38,1
8,2,24370,15,9,2,0,5,2,0,51,0,39,38,1
35,0,25110,9,12,2,0,0,4,1,0,0,39,38,1
13,2,26347,15,9,2,0,3,4,1,0,0,39,38,1
17,2,15871,11,8,2,2,0,4,1,0,0,54,38,1
15,2,12981,15,9,2,13,0,4,1,0,0,59,38,1
33,5,4997,9,12,2,3,0,4,1,0,0,39,38,1
39,2,7040,8,10,2,11,0,4,1,110,0,39,38,1
25,2,1019,9,12,2,11,0,4,1,0,0,39,38,1
19,2,696,9,12,2,3,0,4,1,0,55,39,38,1
40,3,3579,12,13,2,11,0,4,1,0,55,49,38,1
14,2,21905,9,12,2,12,0,4,1,0,0,42,38,1
18,2,19236,8,10,2,12,0,4,1,0,0,39,38,1
40,3,5252,9,12,2,3,0,4,1,0,81,39,38,1
29,5,19743,9,12,2,3,0,4,1,0,0,39,38,1
13,2,11005,9,12,2,0,5,1,0,0,0,39,29,1
13,2,9403,9,12,2,3,0,4,1,0,0,44,38,1
50,3,5318,9,12,2,3,0,4,1,0,80,73,38,1
38,2,25896,12,13,0,9,1,4,0,107,0,39,38,1
22,2,12098,11,8,2,0,5,4,0,0,0,39,38,1
22,1,21602,8,10,2,10,0,4,1,0,0,39,38,1
33,2,16796,9,12,2,3,0,4,1,93,0,49,38,1
15,2,21144,9,12,2,3,5,4,0,0,0,39,38,1
22,3,17270,9,12,2,3,0,4,1,0,0,59,38,1
10,3,6824,9,12,2,3,0,4,1,0,50,44,38,1
13,4,22081,15,9,2,11,0,0,1,0,0,54,38,1
28,2,15634,15,9,2,11,0,4,1,0,81,39,38,1
29,2,3507,7,11,2,6,0,4,1,0,0,39,38,1
17,4,3196,11,8,2,11,0,4,1,0,51,59,38,1
20,4,12898,14,14,2,9,0,4,1,0,0,44,38,1
23,2,20781,12,13,2,9,5,4,0,110,0,49,1,1
31,3,5066,12,13,2,11,0,4,1,0,0,39,38,1
34,0,3676,9,12,2,3,0,1,1,0,0,39,38,1
28,2,24372,15,9,2,5,0,4,1,0,0,39,38,1
21,1,23430,7,11,2,2,0,3,1,0,0,39,38,1
24,3,6247,8,10,2,3,0,2,1,0,0,39,38,1
22,1,26061,11,8,2,10,0,2,1,110,0,39,38,1
50,2,21893,11,8,2,11,0,4,1,0,0,39,1,1
44,2,17201,9,12,2,3,0,4,1,0,0,49,38,1
13,3,7495,9,12,2,3,0,4,1,110,0,64,38,1
17,2,8659,12,13,0,9,3,4,0,0,0,59,38,1
27,4,19597,11,8,2,9,5,4,0,0,0,39,21,1
22,2,13136,10,15,0,3,1,4,0,0,87,59,8,1
22,4,15818,14,14,2,9,0,4,1,0,55,49,38,1
21,2,9418,11,8,2,2,0,4,1,0,0,39,38,1
46,2,9460,7,11,0,3,1,4,1,0,0,39,38,1
32,2,12468,9,12,2,0,0,4,1,80,0,39,38,1
13,2,16205,7,11,2,3,5,4,0,0,0,49,36,1
40,3,15552,11,8,2,11,0,4,1,0,51,29,38,1
25,2,8959,8,10,2,2,0,0,1,0,0,39,38,1
12,2,5672,9,12,2,9,0,4,1,80,0,44,38,1
34,4,7266,14,14,0,9,1,4,1,0,0,78,38,1
20,2,1198,11,8,2,9,0,4,1,0,0,49,38,1
16,2,6703,11,8,2,0,5,4,0,0,0,39,38,1
29,2,25206,9,12,2,11,0,4,1,0,0,49,10,1
29,4,16118,9,12,2,12,0,4,1,0,0,39,38,1
36,3,19587,4,2,2,11,0,4,1,0,0,39,25,1
18,2,20697,15,9,2,2,0,2,1,0,0,49,22,1
31,2,24264,15,9,2,2,2,1,1,0,0,39,0,1
23,2,2154,8,10,2,9,0,4,1,0,0,39,38,1
12,2,8352,15,9,4,7,1,4,0,0,0,40,38,1
15,2,5494,11,8,2,6,0,4,1,80,0,49,38,1
16,2,10276,11,8,2,11,0,4,1,0,0,54,38,1
32,2,12484,11,8,2,6,0,4,1,0,0,39,38,1
20,2,16493,15,9,2,13,0,4,1,0,0,39,38,1
27,0,418,9,12,0,12,1,4,1,0,74,39,38,1
26,0,18672,11,8,2,0,5,4,0,0,0,39,38,1
17,2,7108,11,8,2,2,0,4,1,0,0,39,38,1
25,2,9534,15,9,2,3,0,4,1,93,0,51,38,1
33,2,8606,11,8,2,10,0,4,1,0,0,39,38,1
29,2,24769,15,9,2,11,0,4,1,0,0,39,38,1
7,2,18948,15,9,2,9,5,4,0,0,0,39,38,1
31,3,2075,14,14,2,9,0,4,1,110,0,39,38,1
25,2,18534,15,9,2,6,5,4,0,0,0,44,38,1
17,0,25543,11,8,2,2,5,4,0,0,0,39,38,1
22,4,8541,15,9,4,9,1,2,0,0,0,47,38,1
31,4,10926,15,9,2,4,0,4,1,93,0,59,38,1
38,1,20289,14,14,2,9,0,4,1,0,51,39,38,1
12,2,10776,9,12,2,11,0,4,1,0,0,54,38,1
23,2,11720,9,12,2,0,0,2,1,0,0,59,38,1
28,3,12004,9,12,2,3,0,4,1,0,0,44,38,1
13,2,2005,9,12,2,9,0,4,1,0,0,46,38,1
28,2,19409,15,9,2,11,0,4,1,0,0,49,38,1
13,2,11224,9,12,2,0,0,4,1,0,51,39,38,1
62,3,4411,2,7,6,11,1,4,1,112,0,44,38,1
23,2,3841,9,12,2,3,0,4,1,110,0,49,38,1
24,1,19614,12,13,2,9,0,4,1,0,0,39,38,1
19,2,3645,7,11,2,9,5,4,0,0,0,29,38,1
44,4,26325,15,9,2,11,0,2,1,0,0,59,38,1
27,2,5985,12,13,2,12,0,4,1,0,0,19,38,1
12,2,1238,9,12,2,7,0,4,1,93,0,41,38,1
24,1,17237,11,8,0,10,4,2,0,0,0,39,38,1
33,2,23956,7,11,2,2,0,4,1,0,0,39,1,1
42,2,2374,9,12,2,2,0,4,1,0,0,49,38,1
27,2,18181,15,9,2,13,0,2,1,0,0,39,38,1
36,4,9079,3,1,2,3,0,4,1,96,0,66,21,1
37,2,4601,12,13,2,9,0,4,1,0,0,39,38,1
19,2,15757,9,12,2,3,5,4,0,0,0,39,38,1
34,2,22904,9,12,2,3,0,4,1,0,0,36,38,1
44,2,15195,9,12,2,6,0,4,1,0,0,39,38,1
33,2,8165,9,12,2,3,0,4,1,0,0,49,38,1
17,2,10487,11,8,2,6,0,4,1,0,0,43,38,1
24,3,4123,9,12,2,3,0,1,1,0,55,59,35,1
32,2,11527,8,10,2,9,0,4,1,0,0,39,10,1
47,2,19172,11,8,6,0,1,4,0,0,0,39,38,1
13,2,11587,9,12,4,12,1,4,0,0,0,39,38,1
26,2,14362,11,8,2,7,0,4,1,0,0,39,38,1
17,2,2178,11,8,2,3,0,4,1,93,0,49,38,1
43,2,6441,15,9,2,11,0,4,1,93,0,39,38,1
13,1,5,11,8,2,2,0,4,1,69,0,69,10,1
33,2,5434,11,8,2,13,0,4,1,0,0,49,38,1
68,3,10042,9,12,6,3,1,4,1,0,0,39,38,1
33,1,4733,12,13,2,3,0,4,1,0,0,59,38,1
31,3,20047,9,12,2,3,0,4,1,93,0,49,38,1
14,2,7217,12,13,4,0,1,1,1,0,0,59,18,1
24,2,14362,8,10,2,0,0,4,1,93,0,39,38,1
11,2,12442,8,10,2,12,0,4,1,0,0,69,38,1
18,2,10786,9,12,2,11,0,4,1,0,0,51,38,1
13,2,6241,9,12,2,3,0,4,1,51,0,59,38,1
12,2,16816,9,12,4,9,1,4,1,0,0,49,38,1
30,4,1952,12,13,2,11,0,4,1,96,0,44,38,1
30,0,14645,11,8,2,13,0,2,1,0,0,49,38,1
16,1,14890,9,12,2,9,0,4,1,0,0,39,38,1
24,2,21847,7,11,2,9,0,4,1,110,0,59,38,1
38,2,25410,12,13,6,3,1,4,0,0,0,39,38,1
29,2,19610,11,8,2,13,0,4,1,0,0,39,38,1
6,2,1474,15,9,5,7,1,4,1,0,87,39,38,1
26,2,9916,11,8,2,12,0,1,1,0,0,39,39,1
35,4,2995,9,12,2,11,0,4,1,0,0,39,38,1
30,2,12619,9,12,3,3,1,4,0,117,0,59,38,1
16,2,6592,9,12,2,3,0,4,1,0,0,39,38,1
28,1,7499,8,10,2,10,0,4,1,0,0,59,38,1
39,2,10532,11,8,2,13,0,4,1,0,0,43,38,1
8,2,14201,9,12,4,12,1,4,1,0,0,59,38,1
12,4,11503,11,8,2,13,0,4,1,80,0,39,38,1
12,2,10695,12,13,2,9,5,1,0,0,0,39,16,1
36,2,9604,9,12,2,9,0,4,1,0,0,44,38,1
30,2,14618,11,8,2,11,0,4,1,0,0,49,38,1
24,2,6404,9,12,2,3,0,4,1,0,0,39,38,1
26,4,22293,14,14,2,9,0,4,1,0,0,59,38,1
22,4,1987,11,8,2,2,0,4,1,0,0,39,38,1
30,2,22190,14,14,2,3,0,4,1,120,0,39,38,1
15,2,10261,11,8,2,2,0,4,1,0,0,49,38,1
40,2,16846,9,12,2,9,0,4,1,51,0,49,38,1
33,2,18116,15,9,2,10,0,2,1,0,0,69,38,1
22,2,7046,11,8,2,2,0,4,1,93,0,39,38,1
25,4,4847,9,12,2,3,0,4,1,0,0,59,38,1
29,4,24685,14,14,2,9,0,4,1,110,0,39,38,1
42,2,6293,15,9,2,3,0,4,1,0,0,39,38,1
32,2,14563,11,8,2,2,0,4,1,0,0,39,38,1
7,2,19247,11,8,2,7,0,4,1,0,0,44,38,1
59,2,12164,14,14,2,9,0,4,1,100,0,24,38,1
40,5,23478,11,8,2,0,0,4,1,0,0,39,38,1
35,2,4358,10,15,2,3,0,4,1,0,0,56,38,1
40,2,12327,15,9,2,3,0,4,1,0,0,49,38,1
25,2,2797,15,9,2,2,0,2,1,0,0,39,38,1
39,2,12356,11,8,2,0,5,4,0,110,0,23,38,1
16,2,23110,15,9,2,2,0,4,1,0,0,39,38,1
14,4,10690,9,12,2,3,5,4,0,0,0,39,38,1
23,2,2163,9,12,2,9,5,4,0,0,0,39,38,1
34,3,22607,12,13,2,3,0,4,1,0,0,49,38,1
23,2,18106,15,9,2,0,5,4,0,0,0,34,38,1
23,2,4457,15,9,2,12,0,4,1,0,0,47,38,1
29,2,5159,11,8,2,6,0,1,1,0,0,39,0,1
27,4,20654,14,14,2,9,0,4,1,0,0,39,38,1
36,2,22935,15,9,5,2,1,4,1,0,82,44,38,1
21,1,2949,11,8,2,10,0,1,1,0,0,53,38,1
28,3,828,9,12,2,3,0,4,1,0,0,37,38,1
16,2,11328,15,9,2,9,5,4,0,93,0,20,38,1
27,2,21353,15,9,2,6,0,4,1,51,0,39,38,1
20,2,20330,9,12,2,11,0,4,1,0,0,49,38,1
28,2,7437,9,12,2,11,0,4,1,0,50,59,38,1
27,2,18900,12,13,0,3,1,4,1,102,0,44,38,1
41,2,25815,0,5,2,13,0,4,1,0,0,49,38,1
9,2,4210,15,9,2,13,0,4,1,93,0,54,38,1
25,2,9009,11,8,2,2,0,4,1,0,0,39,38,1
11,3,14399,11,8,4,3,1,4,1,0,0,64,38,1
21,2,14565,12,13,2,9,0,4,1,0,0,39,8,1
10,2,7600,8,10,4,3,1,4,1,102,0,64,11,1
33,2,10392,15,9,2,12,0,4,1,0,0,59,38,1
27,0,627,9,12,2,9,0,4,1,0,0,44,38,1
19,2,15340,9,12,2,9,0,4,1,110,0,49,38,1
34,4,21283,9,12,2,3,0,4,1,120,0,49,25,1
20,2,24203,9,12,2,9,0,4,1,0,0,44,38,1
20,2,12538,8,10,2,0,5,2,0,0,0,47,38,1
42,2,9158,10,15,2,9,0,4,1,0,0,49,38,1
42,2,22729,7,11,6,3,1,4,0,0,0,39,38,1
40,4,18057,15,9,2,13,0,4,1,0,0,44,38,1
50,2,14924,12,13,2,9,0,4,1,113,0,59,38,1
19,2,14255,11,8,2,13,0,4,1,0,0,59,38,1
14,2,16263,9,12,2,3,0,4,1,0,0,44,38,1
18,2,12842,15,9,2,9,0,4,1,0,0,39,38,1
24,2,14850,9,12,2,3,0,4,1,0,0,59,38,1
34,4,14993,12,13,4,3,1,4,1,102,0,19,38,1
20,2,5946,11,8,2,2,0,4,1,96,0,95,38,1
24,0,2331,10,15,2,9,0,4,1,96,0,49,38,1
45,2,18563,9,12,2,3,0,4,1,0,0,39,38,1
22,2,4799,11,8,2,2,0,4,1,0,0,39,38,1
29,2,10312,11,8,0,2,1,4,0,108,0,39,38,1
27,1,6471,12,13,2,9,5,4,0,0,50,39,38,1
36,0,20766,11,8,2,9,0,4,1,0,0,39,38,1
35,2,24500,11,8,2,6,0,2,1,0,0,39,38,1
73,2,15250,11,8,4,0,1,4,0,0,0,39,38,1
33,2,15202,1,6,2,3,0,4,1,0,0,49,38,1
28,2,19302,9,12,2,3,0,4,1,0,0,39,38,1
41,2,6501,15,9,2,11,0,4,1,0,0,39,38,1
23,2,24457,7,11,0,3,1,4,1,0,0,39,38,1
42,2,545,11,8,2,2,0,4,1,0,0,39,38,1
26,3,17990,11,8,2,11,0,4,1,0,0,54,38,1
40,3,9133,11,8,2,11,0,4,1,110,0,29,38,1
39,2,1647,8,10,2,12,0,4,1,0,0,39,38,1
14,2,20364,11,8,2,2,0,4,1,0,0,39,38,1
37,4,7081,11,8,2,2,0,4,1,110,0,51,38,1
29,2,18669,11,8,2,12,0,2,1,0,0,39,38,1
36,2,8538,9,12,2,9,0,4,1,0,51,39,38,1
14,2,7543,1,6,2,4,0,4,1,0,0,54,38,1
17,2,9798,9,12,2,9,0,4,1,0,0,39,38,1
31,1,7339,12,13,2,3,0,4,1,0,0,39,38,1
15,2,17754,15,9,2,9,5,4,0,0,0,39,38,1
42,2,12667,11,8,2,6,0,4,1,96,0,39,38,1
30,2,4473,9,12,6,8,4,4,0,116,0,34,38,1
27,5,26646,12,13,2,9,0,2,1,0,0,59,38,1
28,2,993,9,12,2,2,0,4,1,0,0,44,38,1
16,2,15821,9,12,2,3,0,4,1,0,0,44,38,1
10,1,169,8,10,4,12,1,4,0,0,23,70,38,1
23,2,25973,11,8,2,3,0,4,1,0,0,39,38,1
28,2,7648,12,13,2,0,0,4,1,0,0,44,38,1
39,3,7195,14,14,2,9,0,4,1,120,0,44,38,1
18,1,22286,15,9,2,13,0,2,1,0,0,39,38,1
16,2,13053,12,13,2,3,5,4,0,0,0,49,38,1
21,2,26541,9,12,2,0,0,4,1,0,0,44,38,1
23,3,14443,14,14,2,9,0,4,1,110,0,39,38,1
28,2,26228,12,13,2,12,0,4,1,0,0,17,38,1
34,2,6838,8,10,2,11,0,4,1,0,0,39,38,1
36,2,12599,15,9,2,3,0,4,1,0,0,49,38,1
14,2,13591,9,12,2,3,0,4,1,0,0,39,38,1
27,2,23416,9,12,0,3,4,4,1,0,86,49,38,1
15,0,3459,9,12,2,9,0,1,1,0,0,55,38,1
34,2,7266,9,12,2,11,0,4,1,0,0,39,38,1
29,1,16562,12,13,2,3,0,4,1,0,0,49,38,1
13,2,15871,11,8,2,13,0,4,1,0,0,64,38,1
22,1,9859,12,13,2,9,0,4,1,0,0,39,38,1
27,1,23328,9,12,2,10,0,4,1,0,0,39,38,1
39,2,8877,15,9,2,3,0,4,1,0,0,39,38,1
8,2,22693,9,12,2,9,0,4,1,0,0,44,38,1
27,2,10158,7,11,2,9,0,4,1,0,0,39,38,1
8,2,11435,9,12,2,3,5,4,0,0,0,29,38,1
29,2,18803,11,8,2,2,0,4,1,0,0,39,38,1
38,4,3181,7,11,2,3,0,4,1,0,0,54,38,1
29,2,21643,9,12,2,3,0,4,1,0,0,49,38,1
17,2,11056,12,13,2,9,0,1,1,0,0,42,18,1
29,5,11073,15,9,2,3,0,4,1,0,0,39,38,1
30,0,14496,7,11,2,0,0,4,1,0,0,39,38,1
14,2,1775,12,13,4,3,1,4,1,0,0,54,38,1
20,2,8624,15,9,2,11,5,4,0,0,0,39,38,1
29,1,6168,12,13,2,3,0,4,1,0,51,44,38,1
35,2,4661,15,9,2,11,5,4,0,0,0,51,1,1
22,2,22430,9,12,2,3,0,4,1,0,0,69,38,1
24,3,2736,11,8,2,3,0,4,1,0,0,49,1,1
37,2,25546,11,8,2,12,0,2,1,0,0,49,32,1
24,2,13957,15,9,2,2,0,4,1,0,55,59,38,1
11,2,6247,9,12,2,9,0,4,1,0,0,39,38,1
44,0,10455,15,9,2,3,0,4,1,0,0,39,38,1
17,4,22946,9,12,2,11,0,4,1,0,0,59,38,1
19,3,7952,12,13,2,12,0,4,1,0,50,39,38,1
21,2,2615,14,14,2,9,0,4,1,0,0,39,38,1
14,2,18094,15,9,2,2,0,4,1,0,0,54,38,1
19,2,15421,12,13,2,3,0,4,1,0,0,39,38,1
21,2,13962,8,10,2,3,0,4,1,0,0,49,38,1
19,0,17452,7,11,2,0,5,4,0,0,0,39,38,1
15,4,6415,15,9,2,4,0,4,1,0,0,49,38,1
48,2,14274,9,12,2,3,0,4,1,120,0,39,38,1
14,2,18912,15,9,2,11,0,4,1,0,0,54,38,1
14,2,5894,9,12,4,11,1,4,1,0,0,39,38,1
33,2,12753,12,13,2,9,0,4,1,0,0,49,38,1
19,4,7631,11,8,2,4,0,4,1,0,0,49,38,1
22,0,12221,15,9,2,5,0,4,1,0,55,59,38,1
30,0,26683,9,12,2,3,0,2,1,0,50,39,38,1
35,3,445,14,14,2,9,0,4,1,0,0,59,38,1
19,2,13373,11,8,2,9,0,4,1,0,55,39,38,1
30,2,4484,12,13,2,9,5,4,0,96,0,39,38,1
25,4,2811,8,10,2,13,0,4,1,69,0,78,38,1
25,2,14070,15,9,5,9,1,4,1,0,71,49,1,1
17,2,288,11,8,0,2,1,0,1,0,0,47,38,1
22,2,15554,11,8,2,13,0,4,1,0,0,49,38,1
28,1,22737,9,12,2,3,0,2,1,96,0,64,38,1
26,2,22426,12,13,2,3,0,4,1,93,0,49,38,1
28,5,17019,9,12,2,3,0,4,1,93,0,39,38,1
18,0,1784,9,12,2,9,0,4,1,93,0,39,38,1
31,2,11360,9,12,2,11,0,4,1,0,0,24,38,1
27,2,11800,8,10,2,0,0,4,1,93,0,50,38,1
34,2,3650,11,8,2,2,0,4,1,0,0,54,38,1
23,1,13393,7,11,4,9,1,4,1,0,0,39,38,1
45,2,7026,15,9,4,2,1,4,0,99,0,38,38,1
38,2,23228,9,12,2,11,0,4,1,0,0,49,38,1
19,1,4305,12,13,2,9,5,4,0,0,0,59,38,1
32,1,23801,12,13,2,3,0,4,1,0,0,49,38,1
54,4,15644,11,8,2,11,0,4,1,0,80,51,38,1
26,2,25900,15,9,2,13,0,4,1,0,0,39,38,1
28,4,9447,14,14,4,9,1,4,1,0,0,29,38,1
34,2,6687,9,12,2,9,0,4,1,0,0,69,38,1
11,2,14322,9,12,2,3,0,4,1,0,0,45,38,1
45,1,7157,9,12,2,3,0,4,1,0,0,39,38,1
21,2,12146,9,12,2,11,0,4,1,0,0,49,38,1
29,0,4471,8,10,2,0,0,4,1,80,0,39,38,1
17,2,3751,12,13,2,3,0,4,1,0,50,49,38,1
20,2,15818,12,13,2,0,0,4,1,96,0,49,38,1
9,2,6469,11,8,2,2,0,4,1,0,0,39,38,1
55,0,17405,11,8,2,0,0,4,1,0,0,39,38,1
23,2,15531,0,5,2,3,0,4,1,0,0,39,38,1
19,4,23483,4,2,2,13,0,4,1,0,0,49,25,1
35,0,9909,11,8,2,0,0,4,1,0,0,43,38,1
54,4,25405,9,12,2,9,0,4,1,0,0,33,38,1
21,1,6425,9,12,2,9,5,4,0,0,0,19,38,1
29,1,24642,12,13,2,9,0,4,1,0,55,41,38,1
57,4,5095,11,8,2,11,0,4,1,0,0,39,38,1
26,0,5291,8,10,4,9,1,4,0,106,0,39,38,1
16,2,8583,14,14,2,9,0,4,1,0,0,39,38,1
23,2,1365,15,9,2,13,0,2,1,0,81,69,38,1
20,2,10557,8,10,2,2,0,4,1,0,0,39,31,1
37,2,12060,9,12,2,3,0,4,1,0,0,39,38,1
11,3,15722,11,8,2,11,0,2,1,120,0,39,38,1
20,2,3474,14,14,0,9,1,4,1,107,0,35,38,1
33,2,16520,12,13,0,11,1,4,0,0,0,49,38,1
13,1,22879,11,8,2,0,5,4,0,0,0,39,38,1
32,2,8019,15,9,2,0,0,4,1,0,0,39,38,1
21,2,22916,9,12,2,3,5,4,0,0,0,39,38,1
30,1,2223,15,9,2,9,0,2,1,96,0,49,38,1
15,2,13018,9,12,4,11,3,4,1,106,0,34,38,1
33,1,13808,11,8,2,3,5,2,0,0,0,39,38,1
31,2,14978,15,9,2,6,0,4,1,93,0,39,38,1
15,2,2005,9,12,0,2,1,4,1,0,0,49,38,1
24,2,6447,11,8,2,11,0,4,1,93,0,49,38,1
11,2,14395,9,12,2,3,5,4,0,0,0,39,38,1
30,0,23329,9,12,2,3,0,4,1,0,0,39,38,1
25,5,3451,11,8,2,10,0,4,1,0,0,70,38,1
25,5,25255,9,12,2,0,0,4,1,0,0,39,38,1
31,4,23489,14,14,0,9,4,4,1,107,0,62,38,1
17,3,12076,12,13,4,3,1,4,0,74,0,44,9,1
37,3,7657,9,12,2,3,0,4,1,110,0,39,38,1
14,4,16673,11,8,2,3,0,4,1,0,0,39,38,1
18,2,8858,11,8,2,6,0,4,1,0,0,59,38,1
21,3,22894,15,9,2,11,0,4,1,0,0,49,38,1
31,2,6759,8,10,2,7,0,1,1,0,0,55,29,1
29,1,12251,12,13,2,9,0,4,1,0,0,39,38,1
21,1,21806,10,15,2,3,0,4,1,0,50,49,38,1
27,2,7241,11,8,2,3,5,4,0,51,0,39,38,1
22,2,7569,11,8,2,6,0,4,1,0,50,39,38,1
13,2,10955,9,12,4,3,1,3,0,99,0,39,18,1
36,5,1802,10,15,2,9,0,4,1,96,0,49,38,1
51,2,13735,11,8,6,3,1,4,0,0,0,9,38,1
28,1,16612,12,13,2,9,5,4,0,0,0,44,38,1
33,2,10975,12,13,2,3,0,4,1,0,0,39,38,1
25,5,24721,15,9,2,10,0,4,1,0,0,39,38,1
38,2,5380,11,8,2,3,0,4,1,0,0,39,38,1
26,4,25323,9,12,2,9,5,4,0,0,50,69,38,1
43,2,15812,15,9,4,9,4,4,1,0,0,39,38,1
27,2,5139,9,12,2,3,0,4,1,0,0,39,38,1
44,2,11174,12,13,2,3,0,4,1,0,73,49,38,1
13,0,2766,9,12,4,9,1,4,1,0,0,39,38,1
26,2,5162,12,13,6,3,4,4,1,77,0,39,38,1
29,1,26227,9,12,2,0,0,4,1,0,0,44,38,1
41,2,8846,12,13,4,0,1,4,0,0,0,23,38,1
29,4,24343,10,15,2,9,0,4,1,0,51,49,38,1
25,2,20568,11,8,2,2,0,4,1,80,0,39,38,1
26,2,23595,15,9,2,13,0,4,1,0,0,59,38,1
29,2,13598,1,6,2,5,0,4,1,0,0,44,38,1
27,2,16022,9,12,2,3,0,2,1,0,0,34,38,1
25,2,19166,8,10,2,9,0,2,1,0,0,39,38,1
30,4,13654,11,8,2,3,0,4,1,0,0,49,38,1
21,2,22918,8,10,2,11,0,4,1,0,0,39,38,1
35,2,9078,15,9,2,13,0,4,1,110,0,59,1,1
49,2,12082,15,9,6,11,4,4,0,0,0,49,38,1
30,3,16867,11,8,2,2,0,4,1,0,0,39,38,1
26,0,15034,11,8,2,4,0,4,1,93,0,39,38,1
31,1,16106,10,15,2,9,0,4,1,110,0,44,1,1
39,2,4198,9,12,2,11,0,4,1,0,0,39,38,1
34,2,8518,11,8,2,0,5,4,0,96,0,39,38,1
32,5,16368,11,8,2,5,0,4,1,0,0,39,38,1
29,1,5626,14,14,2,10,0,4,1,0,0,39,38,1
26,2,4345,11,8,2,6,0,4,1,0,0,41,38,1
